,actor_id,actor_name,degree_centrality
8000,nm0957909,Ayelet Zurer,0.00011901928112354201
7990,nm0942792,Sarah Wright,0.00011901928112354201
14610,nm6891650,Marco Guzmán,0.00011901928112354201
4699,nm0493161,Bianca Lawson,0.00011901928112354201
22302,nm1247364,Dan Hewitt Owens,0.00011901928112354201
22291,nm0747172,Ronit Roy,0.00011901928112354201
22344,nm0542133,Joe Manganiello,0.00011901928112354201
4691,nm0674020,Oz Perkins,0.00011901928112354201
4128,nm0190497,Wilson Cruz,0.00011901928112354201
6449,nm0005210,Tim McGraw,0.00011901928112354201
6448,nm0634409,Michelle Nolden,0.00011901928112354201
6446,nm0740383,Jemima Rooper,0.00011901928112354201
16918,nm3432881,Chord Overstreet,0.00011901928112354201
16917,nm0949237,Aden Young,0.00011901928112354201
10992,nm2372333,Dawn Brodey,0.00011901928112354201
1343,nm0933098,Bridgette Wilson-Sampras,0.00011901928112354201
1340,nm0903677,Arnold Vosloo,0.00011901928112354201
31012,nm6421259,Madeleine McGraw,0.00011901928112354201
22334,nm3288551,Christian Lagadec,0.00011901928112354201
8013,nm0083655,Gil Birmingham,0.00011901928112354201
13788,nm11621661,Paul Castro Jr.,0.00011901928112354201
8377,nm1170117,Tara Walker,0.00011901928112354201
23907,nm2499696,Taylor Black,0.00011901928112354201
23884,nm1320827,Randall Park,0.00011901928112354201
16929,nm3656718,Ben Winchell,0.00011901928112354201
31062,nm8589214,Ranjit Bawa,0.00011901928112354201
9955,nm4200896,Alexx Ekubo,0.00011901928112354201
10958,nm4445116,Tara Sutaria,0.00011901928112354201
1322,nm0035060,Adam Arkin,0.00011901928112354201
1321,nm0002142,Sandrine Holt,0.00011901928112354201
31088,nm6455381,Paris Warner,0.00011901928112354201
13712,nm0445291,Robert Keith,0.00011901928112354201
14625,nm1589316,Lindsey Shaw,0.00011901928112354201
14615,nm1906730,Randy Shelly,0.00011901928112354201
23854,nm7748972,Suneel Boddepalli,0.00011901928112354201
23836,nm5739945,Rebecca C. Kasek,0.00011901928112354201
8362,nm2309134,Nova Gonzales,0.00011901928112354201
1251,nm0451561,Sachin Khedekar,0.00011901928112354201
31246,nm5637553,Laura Harrier,0.00011901928112354201
6474,nm1543989,Aml Ameen,0.00011901928112354201
18045,nm0616091,Ellen Muth,0.00011901928112354201
6960,nm0931879,Victor Williams,0.00011901928112354201
10942,nm8276228,Mehreen Pirzada,0.00011901928112354201
9983,nm2893780,Jeanne Bournaud,0.00011901928112354201
31138,nm3313554,Catherine Corcoran,0.00011901928112354201
13780,nm11621545,Simon Hill,0.00011901928112354201
13764,nm11618953,Carol Davies,0.00011901928112354201
13763,nm0583570,Josh Meyers,0.00011901928112354201
4690,nm0922263,Nathan West,0.00011901928112354201
4679,nm0665555,Vinay Pathak,0.00011901928112354201
1221,nm0256960,Harry Enfield,0.00011901928112354201
31279,nm6639989,Danny Ramirez,0.00011901928112354201
16979,nm4855517,Simu Liu,0.00011901928112354201
16978,nm5623883,Phillipa Soo,0.00011901928112354201
16973,nm2734149,Julin,0.00011901928112354201
18041,nm2725757,Ash Davito,0.00011901928112354201
6496,nm2092886,Jodie Whittaker,0.00011901928112354201
18026,nm1209950,Paige Hurd,0.00011901928112354201
6477,nm0212563,Adam Deacon,0.00011901928112354201
31241,nm1983214,Neeta Mohindra,0.00011901928112354201
31179,nm2214164,Manuel Domínguez,0.00011901928112354201
4103,nm0012778,Aftab Shivdasani,0.00011901928112354201
4652,nm1344335,Emma Lung,0.00011901928112354201
4650,nm0190441,Raymond Cruz,0.00011901928112354201
13844,nm3729006,David Lee Madison,0.00011901928112354201
23867,nm3194793,Alex Ross,0.00011901928112354201
4638,nm0839634,Sanjay Suri,0.00011901928112354201
22427,nm5017602,Mardell Elmer,0.00011901928112354201
4162,nm0000381,Anthony Edwards,0.00011901928112354201
8344,nm1978402,Ha Jung-woo,0.00011901928112354201
13875,nm0549526,Kelli Maroney,0.00011901928112354201
13851,nm0381450,David Hess,0.00011901928112354201
4177,nm0248063,Lucas Elliot Eberl,0.00011901928112354201
9997,nm0169806,Taika Waititi,0.00011901928112354201
9993,nm2986595,Adam Ahlbrandt,0.00011901928112354201
17976,nm5796361,Rachita Ram,0.00011901928112354201
10907,nm5245722,Adria Arjona,0.00011901928112354201
10903,nm4089170,Harry Styles,0.00011901928112354201
31315,nm7878706,Raksha Holla,0.00011901928112354201
31313,nm3999518,Rashmi Gautam,0.00011901928112354201
1267,nm0353630,Dylan Haggerty,0.00011901928112354201
1231,nm0005325,Keri Lynn Pratt,0.00011901928112354201
13924,nm5444837,Sope Dirisu,0.00011901928112354201
13916,nm0558548,Hans Matheson,0.00011901928112354201
4183,nm0487005,Jenya Lano,0.00011901928112354201
23687,nm1513319,Jackky Bhagnani,0.00011901928112354201
23672,nm5931926,Shelley Lynn Arnold,0.00011901928112354201
17036,nm2724025,Jack Pearson,0.00011901928112354201
17970,nm1900772,Jessie T. Usher,0.00011901928112354201
31410,nm9102304,Jessica Albano,0.00011901928112354201
31385,nm9217017,Chad L. Chambers,0.00011901928112354201
1165,nm0861361,Callie Thorne,0.00011901928112354201
31415,nm1870963,Cynthia Addai-Robinson,0.00011901928112354201
1194,nm0446303,David Kelly,0.00011901928112354201
10000,nm1183000,George Griffith,0.00011901928112354201
22401,nm7036568,Ema Horvath,0.00011901928112354201
22376,nm7603745,Sasha Lane,0.00011901928112354201
22454,nm2204368,Samantha Jacober,0.00011901928112354201
31553,nm3132111,Ana Golja,0.00011901928112354201
31533,nm7533016,Rose Reid,0.00011901928112354201
6543,nm1107178,Amanda Brooks,0.00011901928112354201
6539,nm2079554,Aruna Shields,0.00011901928112354201
31444,nm9386092,Harmony Mastorakis,0.00011901928112354201
10022,nm3046678,Ravi Prakash,0.00011901928112354201
10232,nm12174336,Pratik Nanda,0.00011901928112354201
10537,nm2004882,Tyler Shaw,0.00011901928112354201
10521,nm4825590,Makenzie Moss,0.00011901928112354201
10259,nm4008605,Cosmo Jarvis,0.00011901928112354201
23755,nm5218990,Trevante Rhodes,0.00011901928112354201
4192,nm0117420,Andrew Bryniarski,0.00011901928112354201
8326,nm3115493,Ben Schnetzer,0.00011901928112354201
85,nm0000594,Jason Priestley,0.00011901928112354201
8025,nm2050642,Rebecca Spence,0.00011901928112354201
8022,nm0629737,Taylor Nichols,0.00011901928112354201
14511,nm0101173,Casey Bowker,0.00011901928112354201
13942,nm12146545,Thomas Antalek,0.00011901928112354201
4206,nm0901926,Daniel von Bargen,0.00011901928112354201
4198,nm0001572,Danny Nucci,0.00011901928112354201
23653,nm2764022,Géza Röhrig,0.00011901928112354201
23629,nm5381254,Jovan Adepo,0.00011901928112354201
23624,nm4948500,Blake Cooper,0.00011901928112354201
4228,nm0363736,Gale Harold,0.00011901928112354201
31581,nm9461053,Clara Dunham,0.00011901928112354201
6552,nm0337492,Michael Greco,0.00011901928112354201
17900,nm4771406,Kyle Anderson,0.00011901928112354201
17898,nm12941500,Jenny Florina,0.00011901928112354201
17087,nm3568698,Condola Rashad,0.00011901928112354201
31521,nm3689528,Olivier Richters,0.00011901928112354201
31494,nm9854687,Brock Hartley,0.00011901928112354201
1115,nm0810619,Jurnee Smollett,0.00011901928112354201
10849,nm6062424,Andrea Londo,0.00011901928112354201
10846,nm4209180,Sepideh Moafi,0.00011901928112354201
31661,nm9484309,Jimmy Ascello,0.00011901928112354201
17876,nm11985269,Kate Elyn,0.00011901928112354201
17856,nm0462407,Sebastian Koch,0.00011901928112354201
17850,nm3677622,Tara Danny,0.00011901928112354201
6555,nm0582929,Danton Mew,0.00011901928112354201
31643,nm1740112,Denise Gough,0.00011901928112354201
1057,nm0005320,Paulina Porizkova,0.00011901928112354201
31616,nm2663082,Jules Willcox,0.00011901928112354201
1072,nm0000445,Dan Hedaya,0.00011901928112354201
1099,nm0000258,Stephanie Zimbalist,0.00011901928112354201
22473,nm0771493,Richard Schiff,0.00011901928112354201
22471,nm4563896,Emma Greenwell,0.00011901928112354201
8040,nm2180486,Jimmy Flowers,0.00011901928112354201
14512,nm1548648,Henrique Couto,0.00011901928112354201
4244,nm0905554,Julian Wadham,0.00011901928112354201
13971,nm0308208,Spencer Garrett,0.00011901928112354201
13959,nm7205423,Sudhi Koppa,0.00011901928112354201
14468,nm3237764,Andreas Anderson,0.00011901928112354201
4612,nm0709095,Wes Ramsey,0.00011901928112354201
4238,nm1211335,Cary Wayne Moore,0.00011901928112354201
4233,nm0579953,Idina Menzel,0.00011901928112354201
23542,nm0362643,George Hardy,0.00011901928112354201
407,nm0004911,Angela Featherstone,0.00011901928112354201
17849,nm3236344,Marissa Merrill,0.00011901928112354201
17847,nm3470683,Noah Lomax,0.00011901928112354201
17846,nm0887226,Cameron Van Hoy,0.00011901928112354201
6586,nm0158632,Margaret Cho,0.00011901928112354201
17837,nm8568226,Bilas Chandrahasan Nair,0.00011901928112354201
1005,nm0529263,Stefan Lysenko,0.00011901928112354201
10050,nm1489978,Jill Wagner,0.00011901928112354201
22559,nm2189625,Lucy Griffiths,0.00011901928112354201
14005,nm0898546,Pruitt Taylor Vince,0.00011901928112354201
14003,nm0284585,Leo Fong,0.00011901928112354201
8289,nm0784025,Raima Sen,0.00011901928112354201
8285,nm1193110,Mark Kelly,0.00011901928112354201
17763,nm3821405,Jake Lacy,0.00011901928112354201
17743,nm0356003,Pooch Hall,0.00011901928112354201
17788,nm3092471,Marwan Kenzari,0.00011901928112354201
17776,nm0969651,Willa Ford,0.00011901928112354201
402,nm0906617,Liam Waite,0.00011901928112354201
398,nm0040586,Eileen Atkins,0.00011901928112354201
392,nm0011148,Lillian Adams,0.00011901928112354201
10824,nm2865678,Ziad Bakri,0.00011901928112354201
31776,nm4024430,Roshan Prince,0.00011901928112354201
991,nm0562201,Rik Mayall,0.00011901928112354201
4227,nm0729256,Emilio Rivera,0.00011901928112354201
23456,nm5964661,Joni Durian,0.00011901928112354201
23490,nm1964540,Minchi Murakami,0.00011901928112354201
4289,nm1277177,Derek Richardson,0.00011901928112354201
8265,nm1352900,Chloe Bailey,0.00011901928112354201
924,nm0068382,Marshall Bell,0.00011901928112354201
17133,nm11339770,Robin Altraz,0.00011901928112354201
17129,nm1667066,Kate Arrington,0.00011901928112354201
17110,nm1022429,Sam Witwer,0.00011901928112354201
17104,nm4589605,Antonio Jefferson,0.00011901928112354201
6623,nm0132843,Scott Michael Campbell,0.00011901928112354201
956,nm0123227,Josh Burrow,0.00011901928112354201
10819,nm0853141,Sarah Taylor,0.00011901928112354201
31825,nm3480365,Bia Borin,0.00011901928112354201
4584,nm0090225,Michael Boatman,0.00011901928112354201
22585,nm2900452,Addy Miller,0.00011901928112354201
22582,nm0036651,Tichina Arnold,0.00011901928112354201
862,nm0001258,James Garner,0.00011901928112354201
10096,nm7449863,Jorge Lendeborg Jr.,0.00011901928112354201
6644,nm0107183,Nicholas Brendon,0.00011901928112354201
6634,nm0131647,Kirk Cameron,0.00011901928112354201
17717,nm6142895,Rishab Shetty,0.00011901928112354201
31959,nm6234506,Akshat Singh,0.00011901928112354201
906,nm0004968,Jaime Gomez,0.00011901928112354201
10082,nm4862056,Niamh Algar,0.00011901928112354201
10804,nm11081180,John Lie,0.00011901928112354201
933,nm0005243,Meredith Monroe,0.00011901928112354201
927,nm0000563,Chris O'Donnell,0.00011901928112354201
8062,nm3967854,Jonathan Daniel Brown,0.00011901928112354201
14449,nm0050659,Reginald Ballard,0.00011901928112354201
14445,nm0571952,Kate McKinnon,0.00011901928112354201
22628,nm0321591,Michael Gladis,0.00011901928112354201
4283,nm0242026,Lindsay Duncan,0.00011901928112354201
22663,nm0970866,Matthew Ewald,0.00011901928112354201
14431,nm1365912,David Giuntoli,0.00011901928112354201
23404,nm1565037,Clara Mamet,0.00011901928112354201
8247,nm0580351,Stephen Merchant,0.00011901928112354201
14050,nm1076340,Ciaron Davies,0.00011901928112354201
4333,nm1232226,Alexis Dziena,0.00011901928112354201
8235,nm1140666,Patrick J. Adams,0.00011901928112354201
14079,nm8819004,Suhas,0.00011901928112354201
14064,nm3012064,Grey Damon,0.00011901928112354201
14059,nm1408752,Douglas Tait,0.00011901928112354201
17628,nm0750037,Olesya Rulin,0.00011901928112354201
6653,nm0219967,Bobby Deol,0.00011901928112354201
17687,nm3858768,Brely Evans,0.00011901928112354201
812,nm0000420,Valeria Golino,0.00011901928112354201
10779,nm7093076,Lana Condor,0.00011901928112354201
868,nm0249962,Edward Edwards,0.00011901928112354201
23375,nm0730413,Lois Robbins,0.00011901928112354201
4347,nm0365988,Jamie Harrold,0.00011901928112354201
23251,nm0511200,Heather Lind,0.00011901928112354201
17151,nm12681871,Peter Barton,0.00011901928112354201
17150,nm11505471,Jill Riley,0.00011901928112354201
17148,nm8406962,Kyle Anderson,0.00011901928112354201
17666,nm3408718,Brian Villalobos,0.00011901928112354201
17655,nm0201965,Damon Dash,0.00011901928112354201
17643,nm0030280,Annapoorna,0.00011901928112354201
10572,nm1218621,Ryan Hansen,0.00011901928112354201
10558,nm2370981,Vanessa Simmons,0.00011901928112354201
10555,nm2694707,Peppur Chambers,0.00011901928112354201
10550,nm4951025,Stacey Bradshaw,0.00011901928112354201
433,nm0523186,Geoffrey Lower,0.00011901928112354201
426,nm0005467,Jerry Stiller,0.00011901928112354201
4556,nm0924986,John White,0.00011901928112354201
10130,nm0834989,Jeremy Strong,0.00011901928112354201
10121,nm10792632,Tom Vera,0.00011901928112354201
6691,nm0542478,Manivannan,0.00011901928112354201
17618,nm2772584,Olivia Taylor Dudley,0.00011901928112354201
17609,nm3148372,Melanie Zanetti,0.00011901928112354201
6867,nm1284108,Shweta Basu Prasad,0.00011901928112354201
774,nm0441588,Nicky Katt,0.00011901928112354201
10112,nm0005254,Tahj Mowry,0.00011901928112354201
14415,nm1442113,Jack McBrayer,0.00011901928112354201
4540,nm0840303,Dudley Sutton,0.00011901928112354201
22733,nm1566033,Rusty Joiner,0.00011901928112354201
22725,nm0907427,Sonya Walger,0.00011901928112354201
4325,nm0188176,Cristos,0.00011901928112354201
23307,nm1554516,Cliff Chamberlain,0.00011901928112354201
23271,nm3522635,Joel Smallbone,0.00011901928112354201
23380,nm0193046,Bernard Curry,0.00011901928112354201
14409,nm2812026,Nathalie Emmanuel,0.00011901928112354201
8089,nm0662744,Shaun Parkes,0.00011901928112354201
23197,nm5416077,Erika Chase,0.00011901928112354201
23181,nm2966102,Bérénice Marlohe,0.00011901928112354201
8209,nm2297741,Mbong Amata,0.00011901928112354201
8206,nm0755074,Jonathan Sachar,0.00011901928112354201
14173,nm0556724,Greg Mason,0.00011901928112354201
14153,nm2357552,Vail Bloom,0.00011901928112354201
14152,nm1831976,Jake Abel,0.00011901928112354201
17193,nm12690805,Kyle Anderson,0.00011901928112354201
17192,nm7289220,Gina Fuller,0.00011901928112354201
17578,nm1431206,Ryan Bottiglieri,0.00011901928112354201
6706,nm1829290,Kris Rey,0.00011901928112354201
10704,nm1069587,Darshan Kumaar,0.00011901928112354201
748,nm0788009,Garry Shandling,0.00011901928112354201
32260,nm3806097,Amber Anderson,0.00011901928112354201
22832,nm5645519,Anthony Gonzalez,0.00011901928112354201
8106,nm1579091,Jay Jablonski,0.00011901928112354201
114,nm0001223,Lara Flynn Boyle,0.00011901928112354201
4376,nm0012079,Seth Adkins,0.00011901928112354201
4394,nm1246238,Valentina de Angelis,0.00011901928112354201
14210,nm2754186,Justin Tully,0.00011901928112354201
4387,nm0444940,Jack Kehler,0.00011901928112354201
45,nm0175305,Kevin Connolly,0.00011901928112354201
10671,nm10823265,Erik Rensch,0.00011901928112354201
32346,nm6935765,Dan Chadbourne,0.00011901928112354201
665,nm0635869,Mike Norris,0.00011901928112354201
445,nm0001689,Mercedes Ruehl,0.00011901928112354201
10217,nm10172812,Logan Kane,0.00011901928112354201
14121,nm3871736,Neal Bellinger,0.00011901928112354201
4517,nm0852668,Joseph Lyle Taylor,0.00011901928112354201
22787,nm4796956,Keith Habersberger,0.00011901928112354201
560,nm0000403,Bridget Fonda,0.00011901928112354201
550,nm0004691,Aaliyah,0.00011901928112354201
10174,nm2431167,Nicholas Tucci,0.00011901928112354201
609,nm0001550,Cathy Moriarty,0.00011901928112354201
600,nm0911725,Megan Ward,0.00011901928112354201
32450,nm10100188,Bobby Moyna,0.00011901928112354201
32443,nm7317659,Richard D. Myers,0.00011901928112354201
10656,nm0821734,Frank Stallone,0.00011901928112354201
17248,nm3187851,Veronica Ricci,0.00011901928112354201
17242,nm0170912,Monique Coleman,0.00011901928112354201
17240,nm2859567,Michael Kenneth Fahr,0.00011901928112354201
17212,nm3728294,Amol Parashar,0.00011901928112354201
6711,nm0752876,Thomas Jay Ryan,0.00011901928112354201
466,nm0870007,Katharine Towne,0.00011901928112354201
32722,nm3244455,Na-Young Jeon,0.00011901928112354201
22846,nm0765048,Leilani Sarelle,0.00011901928112354201
14268,nm2970193,Kevin Strange,0.00011901928112354201
17379,nm3270989,Lauren Francesca,0.00011901928112354201
17375,nm12780216,Surya Sreenivas,0.00011901928112354201
6828,nm0114256,Mel B,0.00011901928112354201
10641,nm2931989,Troye Sivan,0.00011901928112354201
10633,nm5840117,Cassandra Hayes,0.00011901928112354201
23100,nm1792196,Dianna Renée,0.00011901928112354201
4479,nm0001858,Mare Winningham,0.00011901928112354201
4469,nm0005190,Garry Marshall,0.00011901928112354201
22916,nm0296219,Joanne Froggatt,0.00011901928112354201
22913,nm1446779,Luke Mitchell,0.00011901928112354201
8137,nm0001682,Mickey Rooney,0.00011901928112354201
14272,nm8624059,Jacob Elordi,0.00011901928112354201
4445,nm0005331,Francesco Quinn,0.00011901928112354201
8170,nm3309553,Michael Carradine,0.00011901928112354201
14238,nm2377903,Lucy Boynton,0.00011901928112354201
3147,nm0399531,Whip Hubley,0.00011901928112354201
26443,nm2901344,Stefania LaVie Owen,0.00011901928112354201
26413,nm4183232,Kevin L. Walker,0.00011901928112354201
12402,nm4272103,Grace Kaufman,0.00011901928112354201
12398,nm0915458,Damon Wayans Jr.,0.00011901928112354201
6778,nm1668372,John Boyd,0.00011901928112354201
17360,nm0090981,Wolfgang Bodison,0.00011901928112354201
17353,nm0190217,Tirso Cruz III,0.00011901928112354201
17350,nm0471447,Ramya Krishnan,0.00011901928112354201
6804,nm1047180,William Winckler,0.00011901928112354201
6772,nm1413630,Isabelle Stephen,0.00011901928112354201
491,nm0491136,Michael Laurence,0.00011901928112354201
501,nm0276062,Todd Field,0.00011901928112354201
516,nm0225332,Kim Dickens,0.00011901928112354201
22994,nm0001440,Cheryl Ladd,0.00011901928112354201
22979,nm1687033,Junior Balaiya,0.00011901928112354201
33604,nm9504284,Ashima Narwal,8.926446084265651e-05
32,nm0427470,Andras Jones,8.926446084265651e-05
33556,nm0000626,John Sayles,8.926446084265651e-05
33549,nm0002111,Karen Grassle,8.926446084265651e-05
33541,nm4777243,Jake Paul,8.926446084265651e-05
33522,nm10002747,Jamila Gray,8.926446084265651e-05
33407,nm6660277,Charon Alston,8.926446084265651e-05
33416,nm7664209,Kaley Wheless,8.926446084265651e-05
33425,nm4271961,Sara Arjun,8.926446084265651e-05
10311,nm3554264,St. Vincent,8.926446084265651e-05
10319,nm5923409,Jake Allyn,8.926446084265651e-05
10377,nm5563914,Curtis Everitt,8.926446084265651e-05
33336,nm4949471,Barun Sobti,8.926446084265651e-05
33341,nm9815488,Ewurakua Dawson-Amoah,8.926446084265651e-05
33360,nm2858832,Dustin Hubbard,8.926446084265651e-05
33303,nm8850112,Vishnu Govindhan,8.926446084265651e-05
33313,nm3374672,Abir Chatterjee,8.926446084265651e-05
33319,nm0697027,Marc Price,8.926446084265651e-05
33320,nm1911033,Chris Margetis,8.926446084265651e-05
33270,nm10877610,David Reynolds,8.926446084265651e-05
33283,nm10308382,Medishetti Abhinav,8.926446084265651e-05
33291,nm2961248,Eva De Dominici,8.926446084265651e-05
17427,nm1197771,Amanda Niles,8.926446084265651e-05
17459,nm11918636,Howard j Davey,8.926446084265651e-05
17462,nm0282664,Brent Florence,8.926446084265651e-05
17464,nm2341624,Sal Bardo,8.926446084265651e-05
17470,nm7394721,Sanae Loutsis,8.926446084265651e-05
17484,nm3627254,Cree Kelly,8.926446084265651e-05
17263,nm2147526,Govardhan Asrani,8.926446084265651e-05
17273,nm12239802,Josiah Bennetone,8.926446084265651e-05
17287,nm2742648,Pixie Acia,8.926446084265651e-05
17292,nm2348805,Jaida-Iman Benjamin,8.926446084265651e-05
17295,nm1963969,Nargis Bagheri,8.926446084265651e-05
17372,nm3607849,Jai Day,8.926446084265651e-05
17388,nm6917958,Emily Carey,8.926446084265651e-05
17399,nm2206739,Vincent Ashokan,8.926446084265651e-05
17410,nm4889489,Jake Manley,8.926446084265651e-05
6758,nm0046590,Ian Bagg,8.926446084265651e-05
17550,nm0229621,Sam Dobbins,8.926446084265651e-05
6714,nm1860413,Jin Kelley,8.926446084265651e-05
6723,nm1180629,Cindy Lou Adkins,8.926446084265651e-05
17565,nm5891598,Dominique Braun,8.926446084265651e-05
17205,nm12685622,Nolan Edward,8.926446084265651e-05
17216,nm0146536,Emma Caulfield Ford,8.926446084265651e-05
17217,nm2079053,Krsy Fox,8.926446084265651e-05
17223,nm8858880,Geronimo Mejia,8.926446084265651e-05
17237,nm1759942,Rebekah Brandes,8.926446084265651e-05
6824,nm1071303,Ian Reed Kesler,8.926446084265651e-05
17498,nm1765073,Jonas Armstrong,8.926446084265651e-05
17507,nm12816304,Hunter Lott,8.926446084265651e-05
6726,nm0702938,Peter Quartaroli,8.926446084265651e-05
6737,nm0370753,John Hayden,8.926446084265651e-05
17415,nm3612342,Caitlin Kinnunen,8.926446084265651e-05
17424,nm3070408,Prateik Babbar,8.926446084265651e-05
6708,nm0562003,Jodhi May,8.926446084265651e-05
17574,nm3187382,Nova Aragon,8.926446084265651e-05
17577,nm0905531,Jonathan Wade-Drahos,8.926446084265651e-05
17580,nm11915524,Pavithra Lakshmi,8.926446084265651e-05
17581,nm5958832,Athmeeya Rajan,8.926446084265651e-05
17182,nm12686124,Darren Gnitke,8.926446084265651e-05
17185,nm1478535,Spencer List,8.926446084265651e-05
17191,nm4487976,Maddie Hasson,8.926446084265651e-05
17198,nm5423482,Rajshri Deshpande,8.926446084265651e-05
6841,nm1085051,Santiago Cabrera,8.926446084265651e-05
6842,nm1007554,Sunny Mabrey,8.926446084265651e-05
6849,nm0113648,Glenda Morgan Brown,8.926446084265651e-05
17514,nm3626571,A.J. Sass,8.926446084265651e-05
17519,nm0205289,Phil Davis,8.926446084265651e-05
17522,nm5736201,Pradeep Bogadi,8.926446084265651e-05
17530,nm0630524,Greg Nicotero,8.926446084265651e-05
17644,nm1077307,Shawn Marchetti,8.926446084265651e-05
17661,nm3162421,Christopher Baker,8.926446084265651e-05
17664,nm4553198,Brett Cooper,8.926446084265651e-05
17678,nm5744564,Dhananjaya,8.926446084265651e-05
17143,nm2256392,Jackey Hall,8.926446084265651e-05
17145,nm0246732,Robert Díaz,8.926446084265651e-05
6858,nm1854387,Anubhav Anand,8.926446084265651e-05
17583,nm1225439,Lukas Hassel,8.926446084265651e-05
17585,nm0581953,Roxane Mesquida,8.926446084265651e-05
17587,nm1355362,Jonathan 'Lil J' McDaniel,8.926446084265651e-05
17589,nm3638289,Heather Wallis,8.926446084265651e-05
17620,nm2116131,Jenny Durbin,8.926446084265651e-05
17570,nm1209413,Louis Cancelmi,8.926446084265651e-05
6693,nm0661001,Fausto Paravidino,8.926446084265651e-05
6697,nm1124453,Nick Garrison,8.926446084265651e-05
6703,nm1847572,Kate Winterich,8.926446084265651e-05
6602,nm1814459,Amanda Phillips,8.926446084265651e-05
17745,nm2326379,Jonathan Stoddard,8.926446084265651e-05
17760,nm0215682,Matthew Del Negro,8.926446084265651e-05
6625,nm0031001,Robert A. Guthrie,8.926446084265651e-05
17101,nm2217380,Aadarsh Balakrishna,8.926446084265651e-05
17135,nm5974745,Laura Ellen Wilson,8.926446084265651e-05
6880,nm0753737,Jérémie Renier,8.926446084265651e-05
17142,nm3036661,Michele Grey Hartsoe,8.926446084265651e-05
17704,nm12816554,Juan K. Wilson,8.926446084265651e-05
17706,nm11238657,Jenni Di Fatta,8.926446084265651e-05
17727,nm0681893,Jay Pickett,8.926446084265651e-05
6642,nm0247691,Robert Easton,8.926446084265651e-05
17742,nm1574663,Collins Pennie,8.926446084265651e-05
17688,nm4171957,Anikha Surendran,8.926446084265651e-05
6654,nm1605097,Alexandra Lydon,8.926446084265651e-05
17701,nm2182241,Brandon Tyler Russell,8.926446084265651e-05
17827,nm10658503,Kerri Smith,8.926446084265651e-05
17830,nm5480560,Dhanveer,8.926446084265651e-05
17832,nm0056202,Brynn Baron,8.926446084265651e-05
6589,nm1638207,Judson Pearce Morgan,8.926446084265651e-05
6594,nm0560962,Carmen Maura,8.926446084265651e-05
6904,nm1182922,Matthew Borish,8.926446084265651e-05
6909,nm0074468,Philippe Bergeron,8.926446084265651e-05
6890,nm1031246,Lucky McKee,8.926446084265651e-05
6893,nm0409262,Diana Lee Inosanto,8.926446084265651e-05
6898,nm1775214,Alona Tal,8.926446084265651e-05
6900,nm0005579,Christy Carlson Romano,8.926446084265651e-05
17098,nm1729162,Peter McGennis,8.926446084265651e-05
17771,nm0225565,Andrew Dickler,8.926446084265651e-05
17780,nm0061262,Bryan Batt,8.926446084265651e-05
17796,nm9170934,Franco Allen,8.926446084265651e-05
17805,nm0013370,Christopher Aguayo,8.926446084265651e-05
6546,nm1123694,Frank Alvarez,8.926446084265651e-05
6548,nm0213648,Mark DeCarlo,8.926446084265651e-05
17928,nm11014814,Thomas Carr,8.926446084265651e-05
17933,nm0028879,Todd Eric Andrews,8.926446084265651e-05
17050,nm1736667,Julia Garcia Combs,8.926446084265651e-05
17057,nm2561512,Kit Vinsick,8.926446084265651e-05
17068,nm1426233,Bridgetta Tomarchio,8.926446084265651e-05
17079,nm1795989,Leo Howard,8.926446084265651e-05
17084,nm2282415,Amanda Harrison,8.926446084265651e-05
17883,nm10572687,Sammy Gluck,8.926446084265651e-05
17888,nm5642028,Bellamkonda Ganesh Babu,8.926446084265651e-05
17854,nm10611159,Socks Whitmore,8.926446084265651e-05
17874,nm12932659,Eddie Lester,8.926446084265651e-05
6565,nm1251009,Giada Colagrande,8.926446084265651e-05
6567,nm0219835,James Denton,8.926446084265651e-05
6575,nm0148382,Angie Cepeda,8.926446084265651e-05
17946,nm10479400,Shaneika Shai-Girl Alston,8.926446084265651e-05
17958,nm1891137,Nick Principe,8.926446084265651e-05
17962,nm9812658,Manon Gage,8.926446084265651e-05
17965,nm1970642,Jordana Beatty,8.926446084265651e-05
6520,nm1519453,Nathan Baesel,8.926446084265651e-05
17015,nm0068599,Vanessa Bell Calloway,8.926446084265651e-05
17021,nm1700820,Craig Myers,8.926446084265651e-05
17023,nm5184767,Daniel Mart,8.926446084265651e-05
17024,nm2063780,Joe Filippone,8.926446084265651e-05
17027,nm0086396,Isabelle Blais,8.926446084265651e-05
17038,nm9252018,Lola Petticrew,8.926446084265651e-05
6918,nm0885840,Emily VanCamp,8.926446084265651e-05
6919,nm1902536,Laurie Bushman,8.926446084265651e-05
6928,nm1408453,Ryan Carnes,8.926446084265651e-05
6563,nm1206952,Rebekah Hoyle,8.926446084265651e-05
17915,nm3701537,Thomas Stroppel,8.926446084265651e-05
6499,nm0652608,Mirelly Taylor,8.926446084265651e-05
6500,nm0329773,Alicia Goranson,8.926446084265651e-05
18038,nm1370408,Joaquín Cosio,8.926446084265651e-05
17002,nm5226857,Shawn Shillingford,8.926446084265651e-05
6948,nm0932992,Andrew Wilson,8.926446084265651e-05
6525,nm0024586,Linda Amendola,8.926446084265651e-05
17982,nm3683352,Liv Alexander,8.926446084265651e-05
17992,nm1796676,Ian Lyons,8.926446084265651e-05
